y,q,lvl,nis,type,n,p50,p25,p75,name
2013,1,3,80000,huizen_23,229.0,131750.0,95500.0,177500.0,PROVINCIE LUXEMBURG
2013,1,3,80000,huizen_4plus,247.0,165000.0,121500.0,206500.0,PROVINCIE LUXEMBURG
2013,1,3,90000,alle_huizen,884.0,162000.0,115000.0,212500.0,PROVINCIE NAMEN
2013,1,3,90000,appartementen,120.0,140000.0,104850.0,185000.0,PROVINCIE NAMEN
2013,1,3,90000,huizen_23,476.0,146000.0,100000.0,187000.0,PROVINCIE NAMEN
2013,1,3,90000,huizen_4plus,408.0,182500.0,140000.0,240000.0,PROVINCIE NAMEN
2013,2,1,01000,alle_huizen,19062.0,193000.0,135000.0,270000.0,BELGIE
2013,2,1,01000,appartementen,7708.0,165000.0,125000.0,220000.0,BELGIE
2013,2,1,01000,huizen_23,13379.0,175000.0,121000.0,239000.0,BELGIE
2013,2,1,01000,huizen_4plus,5683.0,253000.0,183000.0,345000.0,BELGIE
2013,2,2,02000,alle_huizen,11804.0,216000.0,162500.0,285000.0,VLAAMS GEWEST
2013,2,2,02000,appartementen,4567.0,170000.0,130000.0,220000.0,VLAAMS GEWEST
2013,2,2,02000,huizen_23,8358.0,196000.0,150000.0,252500.0,VLAAMS GEWEST
2013,2,2,02000,huizen_4plus,3446.0,280000.0,215000.0,372000.0,VLAAMS GEWEST
2013,2,2,03000,alle_huizen,6715.0,145000.0,100000.0,201500.0,WAALS GEWEST
2013,2,2,03000,appartementen,1043.0,132000.0,95000.0,172000.0,WAALS GEWEST
2013,2,2,03000,huizen_23,4522.0,125000.0,90000.0,165000.0,WAALS GEWEST
2013,2,2,03000,huizen_4plus,2193.0,205000.0,150000.0,280000.0,WAALS GEWEST
2013,2,2,04000,alle_huizen,543.0,370000.0,275000.0,555000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2013,2,2,04000,appartementen,2098.0,178000.0,135000.0,250000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2013,2,2,04000,huizen_23,499.0,350000.0,270000.0,510000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2013,2,2,04000,huizen_4plus,44.0,702500.0,511250.0,881500.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2013,2,3,10000,alle_huizen,2998.0,232500.0,176000.0,306200.0,PROVINCIE ANTWERPEN
2013,2,3,10000,appartementen,1685.0,156000.0,125000.0,205000.0,PROVINCIE ANTWERPEN
2013,2,3,10000,huizen_23,2064.0,210000.0,165000.0,265000.0,PROVINCIE ANTWERPEN
2013,2,3,10000,huizen_4plus,934.0,302500.0,225000.0,390000.0,PROVINCIE ANTWERPEN
2013,2,3,20001,alle_huizen,1925.0,260000.0,200000.0,338000.0,PROVINCIE VLAAMS-BRABANT
2013,2,3,20001,appartementen,531.0,180000.0,145000.0,232000.0,PROVINCIE VLAAMS-BRABANT
2013,2,3,20001,huizen_23,1279.0,239000.0,185000.0,300000.0,PROVINCIE VLAAMS-BRABANT
2013,2,3,20001,huizen_4plus,646.0,325000.0,246500.0,425000.0,PROVINCIE VLAAMS-BRABANT
2013,2,3,20002,alle_huizen,717.0,267250.0,205000.0,365000.0,PROVINCIE WAALS-BRABANT
2013,2,3,20002,appartementen,180.0,186000.0,146667.0,230000.0,PROVINCIE WAALS-BRABANT
2013,2,3,20002,huizen_23,354.0,222000.0,170000.0,280000.0,PROVINCIE WAALS-BRABANT
2013,2,3,20002,huizen_4plus,363.0,332000.0,250000.0,430000.0,PROVINCIE WAALS-BRABANT
2013,2,3,30000,alle_huizen,2521.0,195000.0,150000.0,267000.0,PROVINCIE WEST-VLAANDEREN
2013,2,3,30000,appartementen,1211.0,175000.0,125000.0,275000.0,PROVINCIE WEST-VLAANDEREN
2013,2,3,30000,huizen_23,1911.0,177750.0,140000.0,229100.0,PROVINCIE WEST-VLAANDEREN
2013,2,3,30000,huizen_4plus,610.0,282500.0,225000.0,370000.0,PROVINCIE WEST-VLAANDEREN
2013,2,3,40000,alle_huizen,3171.0,200000.0,150000.0,270000.0,PROVINCIE OOST-VLAANDEREN
2013,2,3,40000,appartementen,696.0,180000.0,145000.0,220000.0,PROVINCIE OOST-VLAANDEREN
2013,2,3,40000,huizen_23,2524.0,185000.0,140000.0,240000.0,PROVINCIE OOST-VLAANDEREN
2013,2,3,40000,huizen_4plus,647.0,298750.0,230000.0,375000.0,PROVINCIE OOST-VLAANDEREN
2013,2,3,50000,alle_huizen,2688.0,125000.0,85000.0,170000.0,PROVINCIE HENEGOUWEN
2013,2,3,50000,appartementen,263.0,115000.0,82000.0,150000.0,PROVINCIE HENEGOUWEN
2013,2,3,50000,huizen_23,2124.0,110000.0,80000.0,145000.0,PROVINCIE HENEGOUWEN
2013,2,3,50000,huizen_4plus,564.0,197000.0,150000.0,260000.0,PROVINCIE HENEGOUWEN
2013,2,3,60000,alle_huizen,1860.0,140000.0,100000.0,185000.0,PROVINCIE LUIK
2013,2,3,60000,appartementen,401.0,125000.0,95000.0,155000.0,PROVINCIE LUIK
2013,2,3,60000,huizen_23,1306.0,125000.0,90000.0,160000.0,PROVINCIE LUIK
2013,2,3,60000,huizen_4plus,554.0,199000.0,149250.0,250000.0,PROVINCIE LUIK
2013,2,3,70000,alle_huizen,1189.0,195000.0,158634.0,245000.0,PROVINCIE LIMBURG
2013,2,3,70000,appartementen,444.0,166000.0,135000.0,200000.0,PROVINCIE LIMBURG
2013,2,3,70000,huizen_23,580.0,175000.0,144500.0,220250.0,PROVINCIE LIMBURG
2013,2,3,70000,huizen_4plus,609.0,215000.0,175000.0,269000.0,PROVINCIE LIMBURG
2013,2,3,80000,alle_huizen,511.0,150000.0,104000.0,202000.0,PROVINCIE LUXEMBURG
2013,2,3,80000,appartementen,71.0,133000.0,105000.0,159000.0,PROVINCIE LUXEMBURG
2013,2,3,80000,huizen_23,238.0,125000.0,90000.0,170000.0,PROVINCIE LUXEMBURG
2013,2,3,80000,huizen_4plus,273.0,164000.0,125000.0,230000.0,PROVINCIE LUXEMBURG
2013,2,3,90000,alle_huizen,939.0,160000.0,115000.0,217778.0,PROVINCIE NAMEN
2013,2,3,90000,appartementen,128.0,141000.0,100000.0,180000.0,PROVINCIE NAMEN
2013,2,3,90000,huizen_23,500.0,142500.0,100000.0,185000.0,PROVINCIE NAMEN
2013,2,3,90000,huizen_4plus,439.0,185000.0,135000.0,245000.0,PROVINCIE NAMEN
2013,3,1,01000,alle_huizen,19334.0,200000.0,140000.0,278500.0,BELGIE
2013,3,1,01000,appartementen,7377.0,166500.0,125000.0,224000.0,BELGIE
2013,3,1,01000,huizen_23,13215.0,180000.0,128000.0,245000.0,BELGIE
2013,3,1,01000,huizen_4plus,6119.0,260000.0,189000.0,350000.0,BELGIE
2013,3,2,02000,alle_huizen,11893.0,225000.0,167500.0,297500.0,VLAAMS GEWEST
2013,3,2,02000,appartementen,4414.0,169000.0,128000.0,220000.0,VLAAMS GEWEST
2013,3,2,02000,huizen_23,8196.0,200000.0,155000.0,260000.0,VLAAMS GEWEST
2013,3,2,02000,huizen_4plus,3697.0,295000.0,220000.0,383000.0,VLAAMS GEWEST
2013,3,2,03000,alle_huizen,6881.0,150000.0,104500.0,210000.0,WAALS GEWEST
2013,3,2,03000,appartementen,1007.0,130000.0,92500.0,178000.0,WAALS GEWEST
2013,3,2,03000,huizen_23,4497.0,130000.0,92000.0,175000.0,WAALS GEWEST
2013,3,2,03000,huizen_4plus,2384.0,207250.0,150000.0,280000.0,WAALS GEWEST
2013,3,2,04000,alle_huizen,560.0,360000.0,270000.0,500000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2013,3,2,04000,appartementen,1956.0,180000.0,140000.0,255000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2013,3,2,04000,huizen_23,522.0,350000.0,265000.0,480000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2013,3,2,04000,huizen_4plus,38.0,762500.0,525000.0,1100000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2013,3,3,10000,alle_huizen,3002.0,240000.0,185000.0,310000.0,PROVINCIE ANTWERPEN
2013,3,3,10000,appartementen,1778.0,158000.0,120000.0,200000.0,PROVINCIE ANTWERPEN
2013,3,3,10000,huizen_23,2065.0,220000.0,172500.0,275000.0,PROVINCIE ANTWERPEN
2013,3,3,10000,huizen_4plus,937.0,300000.0,239000.0,399000.0,PROVINCIE ANTWERPEN
2013,3,3,20001,alle_huizen,2098.0,270000.0,205000.0,343000.0,PROVINCIE VLAAMS-BRABANT
2013,3,3,20001,appartementen,530.0,185000.0,145000.0,230000.0,PROVINCIE VLAAMS-BRABANT
2013,3,3,20001,huizen_23,1331.0,245000.0,185000.0,298000.0,PROVINCIE VLAAMS-BRABANT
2013,3,3,20001,huizen_4plus,767.0,330000.0,260000.0,425000.0,PROVINCIE VLAAMS-BRABANT
2013,3,3,20002,alle_huizen,723.0,272000.0,200000.0,365000.0,PROVINCIE WAALS-BRABANT
2013,3,3,20002,appartementen,166.0,185000.0,141000.0,234000.0,PROVINCIE WAALS-BRABANT
2013,3,3,20002,huizen_23,352.0,220000.0,170000.0,275000.0,PROVINCIE WAALS-BRABANT
2013,3,3,20002,huizen_4plus,371.0,340000.0,270000.0,440000.0,PROVINCIE WAALS-BRABANT
2013,3,3,30000,alle_huizen,2420.0,200000.0,150000.0,275000.0,PROVINCIE WEST-VLAANDEREN
2013,3,3,30000,appartementen,1148.0,175000.0,126500.0,250000.0,PROVINCIE WEST-VLAANDEREN
2013,3,3,30000,huizen_23,1741.0,180000.0,135000.0,238000.0,PROVINCIE WEST-VLAANDEREN
2013,3,3,30000,huizen_4plus,679.0,294000.0,213260.0,382000.0,PROVINCIE WEST-VLAANDEREN
2013,3,3,40000,alle_huizen,3177.0,207500.0,157000.0,280000.0,PROVINCIE OOST-VLAANDEREN
2013,3,3,40000,appartementen,623.0,178500.0,140000.0,225000.0,PROVINCIE OOST-VLAANDEREN
2013,3,3,40000,huizen_23,2462.0,187500.0,149000.0,242500.0,PROVINCIE OOST-VLAANDEREN
2013,3,3,40000,huizen_4plus,715.0,315000.0,250000.0,400000.0,PROVINCIE OOST-VLAANDEREN
2013,3,3,50000,alle_huizen,2754.0,130000.0,90000.0,180000.0,PROVINCIE HENEGOUWEN
2013,3,3,50000,appartementen,270.0,106000.0,75450.0,142750.0,PROVINCIE HENEGOUWEN
2013,3,3,50000,huizen_23,2105.0,115000.0,82500.0,155000.0,PROVINCIE HENEGOUWEN
2013,3,3,50000,huizen_4plus,649.0,200000.0,150000.0,257500.0,PROVINCIE HENEGOUWEN
2013,3,3,60000,alle_huizen,1861.0,145000.0,104000.0,197500.0,PROVINCIE LUIK
2013,3,3,60000,appartementen,380.0,126750.0,91000.0,169000.0,PROVINCIE LUIK
2013,3,3,60000,huizen_23,1301.0,130000.0,95000.0,165000.0,PROVINCIE LUIK
2013,3,3,60000,huizen_4plus,560.0,200000.0,150000.0,251000.0,PROVINCIE LUIK
2013,3,3,70000,alle_huizen,1196.0,195000.0,158000.0,246500.0,PROVINCIE LIMBURG
2013,3,3,70000,appartementen,335.0,165000.0,127000.0,200099.0,PROVINCIE LIMBURG
2013,3,3,70000,huizen_23,597.0,170000.0,138000.0,210000.0,PROVINCIE LIMBURG
2013,3,3,70000,huizen_4plus,599.0,220000.0,183500.0,275000.0,PROVINCIE LIMBURG
2013,3,3,80000,alle_huizen,554.0,160000.0,115000.0,207000.0,PROVINCIE LUXEMBURG
2013,3,3,80000,appartementen,56.0,150000.0,105000.0,178000.0,PROVINCIE LUXEMBURG
2013,3,3,80000,huizen_23,251.0,144000.0,105000.0,179000.0,PROVINCIE LUXEMBURG
2013,3,3,80000,huizen_4plus,303.0,175250.0,130000.0,237750.0,PROVINCIE LUXEMBURG
2013,3,3,90000,alle_huizen,989.0,165000.0,115000.0,215000.0,PROVINCIE NAMEN
2013,3,3,90000,appartementen,135.0,125500.0,95000.0,179000.0,PROVINCIE NAMEN
2013,3,3,90000,huizen_23,488.0,148750.0,103500.0,185000.0,PROVINCIE NAMEN
2013,3,3,90000,huizen_4plus,501.0,190000.0,135000.0,249000.0,PROVINCIE NAMEN
2013,4,1,01000,alle_huizen,19551.0,200000.0,140000.0,275000.0,BELGIE
2013,4,1,01000,appartementen,6893.0,165000.0,125000.0,225000.0,BELGIE
2013,4,1,01000,huizen_23,13218.0,180000.0,125000.0,245000.0,BELGIE
2013,4,1,01000,huizen_4plus,6333.0,250000.0,180000.0,337500.0,BELGIE
2013,4,2,02000,alle_huizen,12347.0,221250.0,165000.0,292500.0,VLAAMS GEWEST
2013,4,2,02000,appartementen,4223.0,168500.0,127000.0,224486.0,VLAAMS GEWEST
2013,4,2,02000,huizen_23,8431.0,200000.0,155000.0,260000.0,VLAAMS GEWEST
2013,4,2,02000,huizen_4plus,3916.0,280000.0,210000.0,360000.0,VLAAMS GEWEST
2013,4,2,03000,alle_huizen,6747.0,150000.0,102000.0,210000.0,WAALS GEWEST
2013,4,2,03000,appartementen,940.0,129000.0,93000.0,174656.0,WAALS GEWEST
2013,4,2,03000,huizen_23,4366.0,128500.0,90000.0,174900.0,WAALS GEWEST
2013,4,2,03000,huizen_4plus,2381.0,205000.0,150000.0,280000.0,WAALS GEWEST
2013,4,2,04000,alle_huizen,457.0,365000.0,260000.0,515000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2013,4,2,04000,appartementen,1730.0,178392.0,135000.0,252000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2013,4,2,04000,huizen_23,421.0,350000.0,250000.0,480000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2013,4,2,04000,huizen_4plus,36.0,740000.0,550000.0,1200000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2013,4,3,10000,alle_huizen,3203.0,240000.0,180000.0,310000.0,PROVINCIE ANTWERPEN
2013,4,3,10000,appartementen,1704.0,159000.0,124000.0,205000.0,PROVINCIE ANTWERPEN
2013,4,3,10000,huizen_23,2202.0,220000.0,170000.0,280000.0,PROVINCIE ANTWERPEN
2013,4,3,10000,huizen_4plus,1001.0,295000.0,230000.0,380750.0,PROVINCIE ANTWERPEN
2013,4,3,20001,alle_huizen,2116.0,260000.0,200000.0,335000.0,PROVINCIE VLAAMS-BRABANT
2013,4,3,20001,appartementen,420.0,188500.0,148000.0,235000.0,PROVINCIE VLAAMS-BRABANT
2013,4,3,20001,huizen_23,1339.0,235000.0,180000.0,295000.0,PROVINCIE VLAAMS-BRABANT
2013,4,3,20001,huizen_4plus,777.0,310000.0,245000.0,400000.0,PROVINCIE VLAAMS-BRABANT
2013,4,3,20002,alle_huizen,744.0,275000.0,207500.0,360000.0,PROVINCIE WAALS-BRABANT
2013,4,3,20002,appartementen,171.0,175000.0,130000.0,230000.0,PROVINCIE WAALS-BRABANT
2013,4,3,20002,huizen_23,372.0,235000.0,185000.0,295000.0,PROVINCIE WAALS-BRABANT
2013,4,3,20002,huizen_4plus,372.0,330000.0,260000.0,431000.0,PROVINCIE WAALS-BRABANT
2013,4,3,30000,alle_huizen,2513.0,205000.0,154250.0,275000.0,PROVINCIE WEST-VLAANDEREN
2013,4,3,30000,appartementen,1184.0,170000.0,120000.0,261160.0,PROVINCIE WEST-VLAANDEREN
2013,4,3,30000,huizen_23,1840.0,185000.0,143000.0,240000.0,PROVINCIE WEST-VLAANDEREN
2013,4,3,30000,huizen_4plus,673.0,280000.0,220000.0,355000.0,PROVINCIE WEST-VLAANDEREN
2013,4,3,40000,alle_huizen,3122.0,210000.0,154500.0,280000.0,PROVINCIE OOST-VLAANDEREN
2013,4,3,40000,appartementen,551.0,175000.0,139500.0,218250.0,PROVINCIE OOST-VLAANDEREN
2013,4,3,40000,huizen_23,2392.0,192000.0,145000.0,250000.0,PROVINCIE OOST-VLAANDEREN
2013,4,3,40000,huizen_4plus,730.0,295000.0,219000.0,375000.0,PROVINCIE OOST-VLAANDEREN
2013,4,3,50000,alle_huizen,2659.0,125000.0,89000.0,179000.0,PROVINCIE HENEGOUWEN
2013,4,3,50000,appartementen,260.0,110000.0,80000.0,145000.0,PROVINCIE HENEGOUWEN
2013,4,3,50000,huizen_23,1992.0,114000.0,80000.0,150000.0,PROVINCIE HENEGOUWEN
2013,4,3,50000,huizen_4plus,667.0,195000.0,150000.0,250000.0,PROVINCIE HENEGOUWEN
2013,4,3,60000,alle_huizen,1843.0,145000.0,105500.0,195000.0,PROVINCIE LUIK
2013,4,3,60000,appartementen,343.0,125000.0,95000.0,165000.0,PROVINCIE LUIK
2013,4,3,60000,huizen_23,1256.0,130000.0,95000.0,165000.0,PROVINCIE LUIK
2013,4,3,60000,huizen_4plus,587.0,200000.0,150000.0,260000.0,PROVINCIE LUIK
2013,4,3,70000,alle_huizen,1393.0,196500.0,158000.0,245000.0,PROVINCIE LIMBURG
2013,4,3,70000,appartementen,364.0,169000.0,133000.0,200000.0,PROVINCIE LIMBURG
2013,4,3,70000,huizen_23,658.0,177500.0,145000.0,215000.0,PROVINCIE LIMBURG
2013,4,3,70000,huizen_4plus,735.0,215000.0,174000.0,273975.0,PROVINCIE LIMBURG
2013,4,3,80000,alle_huizen,532.0,153000.0,102000.0,200000.0,PROVINCIE LUXEMBURG
2013,4,3,80000,appartementen,56.0,127500.0,82000.0,170000.0,PROVINCIE LUXEMBURG
2013,4,3,80000,huizen_23,248.0,130000.0,84000.0,180000.0,PROVINCIE LUXEMBURG
2013,4,3,80000,huizen_4plus,284.0,167000.0,120000.0,235000.0,PROVINCIE LUXEMBURG
2013,4,3,90000,alle_huizen,969.0,165000.0,120000.0,220000.0,PROVINCIE NAMEN
2013,4,3,90000,appartementen,110.0,130000.0,95000.0,175000.0,PROVINCIE NAMEN
2013,4,3,90000,huizen_23,498.0,150000.0,107000.0,190000.0,PROVINCIE NAMEN
2013,4,3,90000,huizen_4plus,471.0,185000.0,132000.0,250000.0,PROVINCIE NAMEN
2014,1,1,01000,alle_huizen,16979.0,193000.0,135000.0,270000.0,BELGIE
2014,1,1,01000,appartementen,6882.0,165000.0,120000.0,220000.0,BELGIE
2014,1,1,01000,huizen_23,11726.0,175000.0,122500.0,237500.0,BELGIE
2014,1,1,01000,huizen_4plus,5253.0,255000.0,180000.0,345000.0,BELGIE
2014,1,2,02000,alle_huizen,10229.0,218000.0,165000.0,290000.0,VLAAMS GEWEST
2014,1,2,02000,appartementen,3999.0,170000.0,127000.0,225000.0,VLAAMS GEWEST
2014,1,2,02000,huizen_23,7100.0,197500.0,151000.0,254000.0,VLAAMS GEWEST
2014,1,2,02000,huizen_4plus,3129.0,285000.0,213000.0,370000.0,VLAAMS GEWEST
2014,1,2,03000,alle_huizen,6263.0,145000.0,100000.0,210000.0,WAALS GEWEST
2014,1,2,03000,appartementen,1050.0,128000.0,90000.0,170000.0,WAALS GEWEST
2014,1,2,03000,huizen_23,4168.0,125000.0,87000.0,170000.0,WAALS GEWEST
2014,1,2,03000,huizen_4plus,2095.0,205000.0,149500.0,280000.0,WAALS GEWEST
2014,1,2,04000,alle_huizen,487.0,340000.0,260000.0,490000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2014,1,2,04000,appartementen,1833.0,177250.0,130000.0,247000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2014,1,2,04000,huizen_23,458.0,330000.0,260000.0,450000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2014,1,2,04000,huizen_4plus,29.0,875000.0,580000.0,1300000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2014,1,3,10000,alle_huizen,2600.0,230000.0,175000.0,302500.0,PROVINCIE ANTWERPEN
2014,1,3,10000,appartementen,1613.0,160000.0,122000.0,205000.0,PROVINCIE ANTWERPEN
2014,1,3,10000,huizen_23,1823.0,210000.0,165000.0,266000.0,PROVINCIE ANTWERPEN
2014,1,3,10000,huizen_4plus,777.0,300000.0,229000.0,400000.0,PROVINCIE ANTWERPEN
2014,1,3,20001,alle_huizen,1841.0,260000.0,195000.0,336000.0,PROVINCIE VLAAMS-BRABANT
2014,1,3,20001,appartementen,437.0,185000.0,145000.0,228000.0,PROVINCIE VLAAMS-BRABANT
2014,1,3,20001,huizen_23,1193.0,235000.0,180000.0,295000.0,PROVINCIE VLAAMS-BRABANT
2014,1,3,20001,huizen_4plus,648.0,316250.0,250000.0,410000.0,PROVINCIE VLAAMS-BRABANT
2014,1,3,20002,alle_huizen,683.0,275000.0,200000.0,370000.0,PROVINCIE WAALS-BRABANT
2014,1,3,20002,appartementen,167.0,170000.0,130000.0,220000.0,PROVINCIE WAALS-BRABANT
2014,1,3,20002,huizen_23,359.0,225000.0,170000.0,285000.0,PROVINCIE WAALS-BRABANT
2014,1,3,20002,huizen_4plus,324.0,350000.0,270000.0,450000.0,PROVINCIE WAALS-BRABANT
2014,1,3,30000,alle_huizen,2046.0,198000.0,150000.0,265000.0,PROVINCIE WEST-VLAANDEREN
2014,1,3,30000,appartementen,1084.0,173500.0,124000.0,260000.0,PROVINCIE WEST-VLAANDEREN
2014,1,3,30000,huizen_23,1529.0,180000.0,140000.0,227500.0,PROVINCIE WEST-VLAANDEREN
2014,1,3,30000,huizen_4plus,517.0,290000.0,221000.0,355000.0,PROVINCIE WEST-VLAANDEREN
2014,1,3,40000,alle_huizen,2654.0,206000.0,155000.0,275000.0,PROVINCIE OOST-VLAANDEREN
2014,1,3,40000,appartementen,549.0,177000.0,135000.0,230000.0,PROVINCIE OOST-VLAANDEREN
2014,1,3,40000,huizen_23,2034.0,187500.0,145000.0,245000.0,PROVINCIE OOST-VLAANDEREN
2014,1,3,40000,huizen_4plus,620.0,300000.0,235000.0,375000.0,PROVINCIE OOST-VLAANDEREN
2014,1,3,50000,alle_huizen,2582.0,125000.0,85000.0,170000.0,PROVINCIE HENEGOUWEN
2014,1,3,50000,appartementen,310.0,110000.0,80000.0,145000.0,PROVINCIE HENEGOUWEN
2014,1,3,50000,huizen_23,1996.0,110000.0,75000.0,147500.0,PROVINCIE HENEGOUWEN
2014,1,3,50000,huizen_4plus,586.0,190000.0,146000.0,250000.0,PROVINCIE HENEGOUWEN
2014,1,3,60000,alle_huizen,1681.0,142000.0,101000.0,190000.0,PROVINCIE LUIK
2014,1,3,60000,appartementen,358.0,126000.0,94000.0,160000.0,PROVINCIE LUIK
2014,1,3,60000,huizen_23,1179.0,125000.0,90000.0,165000.0,PROVINCIE LUIK
2014,1,3,60000,huizen_4plus,502.0,202500.0,150000.0,268500.0,PROVINCIE LUIK
2014,1,3,70000,alle_huizen,1088.0,193500.0,155000.0,247500.0,PROVINCIE LIMBURG
2014,1,3,70000,appartementen,316.0,167250.0,130000.0,210000.0,PROVINCIE LIMBURG
2014,1,3,70000,huizen_23,521.0,173200.0,140000.0,215000.0,PROVINCIE LIMBURG
2014,1,3,70000,huizen_4plus,567.0,215000.0,175000.0,269000.0,PROVINCIE LIMBURG
2014,1,3,80000,alle_huizen,425.0,146000.0,105000.0,210000.0,PROVINCIE LUXEMBURG
2014,1,3,80000,appartementen,82.0,109750.0,82000.0,157500.0,PROVINCIE LUXEMBURG
2014,1,3,80000,huizen_23,193.0,130000.0,90000.0,175000.0,PROVINCIE LUXEMBURG
2014,1,3,80000,huizen_4plus,232.0,168500.0,120000.0,240000.0,PROVINCIE LUXEMBURG
2014,1,3,90000,alle_huizen,892.0,165000.0,115000.0,215000.0,PROVINCIE NAMEN
2014,1,3,90000,appartementen,133.0,150000.0,95250.0,185000.0,PROVINCIE NAMEN
2014,1,3,90000,huizen_23,441.0,145825.0,100000.0,185000.0,PROVINCIE NAMEN
2014,1,3,90000,huizen_4plus,451.0,180000.0,130000.0,243000.0,PROVINCIE NAMEN
2014,2,1,01000,alle_huizen,20317.0,195000.0,137500.0,272000.0,BELGIE
2014,2,1,01000,appartementen,7928.0,165000.0,125000.0,222500.0,BELGIE
2014,2,1,01000,huizen_23,14076.0,175000.0,125000.0,240000.0,BELGIE
2014,2,1,01000,huizen_4plus,6241.0,255000.0,182000.0,345000.0,BELGIE
2014,2,2,02000,alle_huizen,12814.0,217000.0,163750.0,290000.0,VLAAMS GEWEST
2014,2,2,02000,appartementen,4734.0,170000.0,130000.0,225000.0,VLAAMS GEWEST
2014,2,2,02000,huizen_23,8914.0,197000.0,150000.0,255000.0,VLAAMS GEWEST
2014,2,2,02000,huizen_4plus,3900.0,280000.0,210000.0,370000.0,VLAAMS GEWEST
2014,2,2,03000,alle_huizen,6941.0,145000.0,100000.0,209000.0,WAALS GEWEST
2014,2,2,03000,appartementen,1135.0,130000.0,97500.0,170000.0,WAALS GEWEST
2014,2,2,03000,huizen_23,4642.0,125000.0,89000.0,168000.0,WAALS GEWEST
2014,2,2,03000,huizen_4plus,2299.0,205000.0,145000.0,275000.0,WAALS GEWEST
2014,2,2,04000,alle_huizen,562.0,345000.0,257000.0,500001.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2014,2,2,04000,appartementen,2059.0,177000.0,135000.0,250000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2014,2,2,04000,huizen_23,520.0,330000.0,250000.0,450000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2014,2,2,04000,huizen_4plus,42.0,1050000.0,726000.0,1550000.0,BRUSSELS HOOFDSTEDELIJK GEWEST
2014,2,3,10000,alle_huizen,3317.0,230000.0,175000.0,300000.0,PROVINCIE ANTWERPEN
2014,2,3,10000,appartementen,1831.0,160000.0,125000.0,205000.0,PROVINCIE ANTWERPEN
2014,2,3,10000,huizen_23,2276.0,210000.0,165000.0,265000.0,PROVINCIE ANTWERPEN
2014,2,3,10000,huizen_4plus,1041.0,296750.0,225000.0,382000.0,PROVINCIE ANTWERPEN
2014,2,3,20001,alle_huizen,2226.0,258000.0,195000.0,335000.0,PROVINCIE VLAAMS-BRABANT
2014,2,3,20001,appartementen,531.0,194500.0,150000.0,240000.0,PROVINCIE VLAAMS-BRABANT
2014,2,3,20001,huizen_23,1404.0,232000.0,180000.0,295000.0,PROVINCIE VLAAMS-BRABANT
2014,2,3,20001,huizen_4plus,822.0,318500.0,240000.0,410000.0,PROVINCIE VLAAMS-BRABANT
2014,2,3,20002,alle_huizen,729.0,270000.0,200000.0,370000.0,PROVINCIE WAALS-BRABANT
2014,2,3,20002,appartementen,184.0,167250.0,135000.0,218000.0,PROVINCIE WAALS-BRABANT
2014,2,3,20002,huizen_23,375.0,230000.0,175000.0,295000.0,PROVINCIE WAALS-BRABANT
2014,2,3,20002,huizen_4plus,354.0,325000.0,245000.0,430000.0,PROVINCIE WAALS-BRABANT
2014,2,3,30000,alle_huizen,2523.0,199000.0,150000.0,270000.0,PROVINCIE WEST-VLAANDEREN
2014,2,3,30000,appartementen,1280.0,170000.0,127500.0,255000.0,PROVINCIE WEST-VLAANDEREN
2014,2,3,30000,huizen_23,1889.0,180000.0,135000.0,234000.0,PROVINCIE WEST-VLAANDEREN
2014,2,3,30000,huizen_4plus,634.0,290160.0,214000.0,380000.0,PROVINCIE WEST-VLAANDEREN
2014,2,3,40000,alle_huizen,3402.0,205000.0,152000.0,275000.0,PROVINCIE OOST-VLAANDEREN
2014,2,3,40000,appartementen,695.0,175000.0,135000.0,220000.0,PROVINCIE OOST-VLAANDEREN
2014,2,3,40000,huizen_23,2666.0,188000.0,145000.0,249000.0,PROVINCIE OOST-VLAANDEREN
2014,2,3,40000,huizen_4plus,736.0,291000.0,229000.0,375000.0,PROVINCIE OOST-VLAANDEREN
2014,2,3,50000,alle_huizen,2783.0,125000.0,85000.0,166125.0,PROVINCIE HENEGOUWEN
2014,2,3,50000,appartementen,312.0,115000.0,80000.0,150000.0,PROVINCIE HENEGOUWEN
2014,2,3,50000,huizen_23,2167.0,110000.0,79000.0,147500.0,PROVINCIE HENEGOUWEN
